date,avg_delay,median_delay,num_flights,num_delayed,num_cancelled,delay_weather,delay_carrier,delay_nas,delay_late_aircraft,delay_security,delay_rate,cancel_rate,date_parsed,year,month,day,day_of_week,day_name
2020-08-20,-6.804054054054054,-11.0,1332,87,11,1354.0,2234.0,762.0,619.0,0.0,6.53,0.83,2020-08-20,2020,8,20,3,Thu
2020-08-21,-6.879751745539178,-10.0,1289,84,6,552.0,2641.0,676.0,812.0,18.0,6.52,0.47,2020-08-21,2020,8,21,4,Fri
2020-08-22,-9.17277913610432,-12.0,1227,75,10,66.0,2064.0,390.0,686.0,0.0,6.11,0.81,2020-08-22,2020,8,22,5,Sat
2020-08-23,-4.819423368740516,-10.0,1318,114,4,232.0,3468.0,672.0,2149.0,0.0,8.65,0.3,2020-08-23,2020,8,23,6,Sun
2020-08-24,-7.259823576583801,-10.0,1247,100,7,119.0,2383.0,831.0,621.0,35.0,8.02,0.56,2020-08-24,2020,8,24,0,Mon
2020-08-25,-9.89090909090909,-12.0,1045,51,6,0.0,1176.0,468.0,339.0,0.0,4.88,0.57,2020-08-25,2020,8,25,1,Tue
2020-08-26,-5.036279069767442,-11.0,1075,155,60,1103.0,2893.0,1169.0,1211.0,0.0,14.42,5.58,2020-08-26,2020,8,26,2,Wed
2020-08-27,-6.048875096974399,-10.0,1289,147,43,406.0,2722.0,943.0,1262.0,0.0,11.4,3.34,2020-08-27,2020,8,27,3,Thu
2020-08-28,-0.6658749010292954,-9.0,1263,166,15,2630.0,3553.0,2639.0,1669.0,70.0,13.14,1.19,2020-08-28,2020,8,28,4,Fri
2020-08-29,-7.9865771812080535,-11.0,1192,69,9,162.0,1626.0,825.0,1079.0,0.0,5.79,0.76,2020-08-29,2020,8,29,5,Sat
2020-08-30,0.060351413292589765,-10.0,1309,161,13,1102.0,6657.0,1607.0,3960.0,0.0,12.3,0.99,2020-08-30,2020,8,30,6,Sun
2020-08-31,-5.801697530864198,-10.0,1296,116,1,560.0,2140.0,1088.0,1771.0,196.0,8.95,0.08,2020-08-31,2020,8,31,0,Mon
2020-09-01,-1.6562795089707272,-11.0,1059,116,18,2286.0,1589.0,3611.0,2183.0,16.0,10.95,1.7,2020-09-01,2020,9,1,1,Tue
2020-09-02,-8.987242394504417,-12.0,1019,60,13,0.0,2513.0,193.0,645.0,0.0,5.89,1.28,2020-09-02,2020,9,2,2,Wed
2020-09-03,-7.773049645390071,-11.0,1269,89,3,118.0,2178.0,832.0,1395.0,0.0,7.01,0.24,2020-09-03,2020,9,3,3,Thu
2020-09-04,-7.624493106244931,-11.0,1233,69,0,211.0,2225.0,603.0,599.0,0.0,5.6,0.0,2020-09-04,2020,9,4,4,Fri
2020-09-05,-7.121184919210054,-12.0,1114,75,4,417.0,1810.0,903.0,2206.0,44.0,6.73,0.36,2020-09-05,2020,9,5,5,Sat
2020-09-06,-8.270499528746466,-12.0,1061,48,1,319.0,2009.0,485.0,1092.0,0.0,4.52,0.09,2020-09-06,2020,9,6,6,Sun
2020-09-07,-6.424668874172186,-11.0,1208,78,2,255.0,2395.0,933.0,1244.0,29.0,6.46,0.17,2020-09-07,2020,9,7,0,Mon
2020-09-08,1.2535353535353535,-8.0,990,159,12,3406.0,2120.0,2026.0,1985.0,70.0,16.06,1.21,2020-09-08,2020,9,8,1,Tue
2020-09-09,-2.9539877300613497,-9.0,978,121,5,509.0,1519.0,2089.0,1841.0,0.0,12.37,0.51,2020-09-09,2020,9,9,2,Wed
2020-09-10,-7.32661996497373,-11.0,1142,73,5,51.0,1505.0,1012.0,700.0,19.0,6.39,0.44,2020-09-10,2020,9,10,3,Thu
2020-09-11,-9.169658886894075,-12.0,1114,52,6,132.0,1726.0,304.0,298.0,58.0,4.67,0.54,2020-09-11,2020,9,11,4,Fri
2020-09-12,-6.367216117216117,-11.0,1092,58,8,276.0,3960.0,375.0,718.0,0.0,5.31,0.73,2020-09-12,2020,9,12,5,Sat
2020-09-13,-9.176895306859207,-11.0,1108,66,9,136.0,1303.0,446.0,570.0,18.0,5.96,0.81,2020-09-13,2020,9,13,6,Sun
2020-09-14,-8.92031523642732,-11.0,1142,59,10,86.0,1442.0,451.0,515.0,37.0,5.17,0.88,2020-09-14,2020,9,14,0,Mon
2020-09-15,-9.159528907922912,-13.0,934,62,25,0.0,2595.0,142.0,463.0,0.0,6.64,2.68,2020-09-15,2020,9,15,1,Tue
2020-09-16,-9.506730769230769,-12.0,1040,59,18,283.0,1159.0,755.0,317.0,37.0,5.67,1.73,2020-09-16,2020,9,16,2,Wed
2020-09-17,-3.6172624237140365,-10.0,1147,116,8,170.0,3135.0,817.0,2756.0,32.0,10.11,0.7,2020-09-17,2020,9,17,3,Thu
2020-09-18,-7.879467996674979,-11.0,1203,68,5,173.0,2398.0,219.0,696.0,69.0,5.65,0.42,2020-09-18,2020,9,18,4,Fri
2020-09-19,-8.824435318275153,-12.0,974,45,2,16.0,1899.0,287.0,490.0,0.0,4.62,0.21,2020-09-19,2020,9,19,5,Sat
2020-09-20,-6.9262792714657415,-11.0,1153,69,3,444.0,2912.0,377.0,901.0,0.0,5.98,0.26,2020-09-20,2020,9,20,6,Sun
2020-09-21,-10.510295434198747,-12.0,1117,47,1,0.0,797.0,489.0,301.0,0.0,4.21,0.09,2020-09-21,2020,9,21,0,Mon
2020-09-22,-9.269480519480519,-12.0,924,50,5,36.0,2101.0,309.0,362.0,0.0,5.41,0.54,2020-09-22,2020,9,22,1,Tue
2020-09-23,-9.582317073170731,-11.5,984,37,1,118.0,1561.0,275.0,110.0,40.0,3.76,0.1,2020-09-23,2020,9,23,2,Wed
2020-09-24,-7.653577661431065,-11.0,1146,56,0,31.0,2484.0,366.0,687.0,22.0,4.89,0.0,2020-09-24,2020,9,24,3,Thu
2020-09-25,-6.54711802378774,-10.0,1093,74,0,106.0,1873.0,898.0,1237.0,0.0,6.77,0.0,2020-09-25,2020,9,25,4,Fri
2020-09-26,-9.137996219281664,-12.0,1058,62,6,184.0,1710.0,236.0,647.0,0.0,5.86,0.57,2020-09-26,2020,9,26,5,Sat
2020-09-27,-7.858647936786655,-12.0,1139,62,1,39.0,2900.0,456.0,735.0,0.0,5.44,0.09,2020-09-27,2020,9,27,6,Sun
2020-09-28,-6.958333333333333,-10.0,1152,68,0,31.0,2194.0,565.0,876.0,0.0,5.9,0.0,2020-09-28,2020,9,28,0,Mon
2020-09-29,-6.43172268907563,-10.0,952,68,2,247.0,2180.0,711.0,828.0,108.0,7.14,0.21,2020-09-29,2020,9,29,1,Tue
2020-09-30,-9.00485908649174,-12.0,1029,50,1,0.0,1417.0,320.0,659.0,0.0,4.86,0.1,2020-09-30,2020,9,30,2,Wed
2020-10-01,-6.9488291413703385,-10.0,1153,72,7,370.0,1866.0,416.0,1156.0,0.0,6.24,0.61,2020-10-01,2020,10,1,3,Thu
2020-10-02,-8.073710073710073,-11.0,1221,76,7,659.0,585.0,877.0,919.0,45.0,6.22,0.57,2020-10-02,2020,10,2,4,Fri
2020-10-03,-8.98886827458256,-12.0,1078,62,3,126.0,1892.0,465.0,650.0,0.0,5.75,0.28,2020-10-03,2020,10,3,5,Sat
2020-10-04,-5.512335526315789,-11.0,1216,89,6,290.0,3490.0,1031.0,1853.0,82.0,7.32,0.49,2020-10-04,2020,10,4,6,Sun
2020-10-05,-10.302631578947368,-13.0,1216,44,4,120.0,689.0,797.0,1169.0,0.0,3.62,0.33,2020-10-05,2020,10,5,0,Mon
2020-10-06,-8.856281407035176,-13.0,995,42,9,137.0,3226.0,151.0,347.0,0.0,4.22,0.9,2020-10-06,2020,10,6,1,Tue
2020-10-07,-9.026794258373206,-12.0,1045,45,7,26.0,3025.0,232.0,451.0,0.0,4.31,0.67,2020-10-07,2020,10,7,2,Wed
2020-10-08,-8.103948428686543,-11.0,1241,67,5,122.0,1581.0,575.0,895.0,0.0,5.4,0.4,2020-10-08,2020,10,8,3,Thu
2020-10-09,-7.183053557154277,-10.0,1251,88,13,0.0,2990.0,544.0,549.0,0.0,7.03,1.04,2020-10-09,2020,10,9,4,Fri
2020-10-10,-5.529565217391304,-11.0,1150,78,10,1053.0,3100.0,482.0,1067.0,0.0,6.78,0.87,2020-10-10,2020,10,10,5,Sat
2020-10-11,-5.21623731459797,-10.0,1281,105,5,271.0,3397.0,937.0,1430.0,0.0,8.2,0.39,2020-10-11,2020,10,11,6,Sun
2020-10-12,-5.323151125401929,-9.0,1244,104,7,180.0,2597.0,1118.0,948.0,81.0,8.36,0.56,2020-10-12,2020,10,12,0,Mon
2020-10-13,-9.702368692070031,-12.0,971,45,10,0.0,1221.0,354.0,612.0,0.0,4.63,1.03,2020-10-13,2020,10,13,1,Tue
2020-10-14,-8.323501427212179,-12.0,1051,60,7,28.0,2226.0,398.0,469.0,15.0,5.71,0.67,2020-10-14,2020,10,14,2,Wed
2020-10-15,-6.609287429943955,-10.0,1249,82,2,76.0,2542.0,959.0,598.0,47.0,6.57,0.16,2020-10-15,2020,10,15,3,Thu
2020-10-16,-3.874702616970658,-8.0,1261,111,3,53.0,2483.0,1001.0,2081.0,106.0,8.8,0.24,2020-10-16,2020,10,16,4,Fri
2020-10-17,-6.989048020219039,-9.0,1187,76,0,0.0,1643.0,769.0,929.0,0.0,6.4,0.0,2020-10-17,2020,10,17,5,Sat
2020-10-18,-2.91551347414421,-9.0,1373,120,1,35.0,5042.0,1156.0,1936.0,146.0,8.74,0.07,2020-10-18,2020,10,18,6,Sun
2020-10-19,-3.9735755573905864,-8.0,1211,112,2,107.0,2286.0,1665.0,1433.0,21.0,9.25,0.17,2020-10-19,2020,10,19,0,Mon
2020-10-20,-6.18579766536965,-11.0,1028,71,1,495.0,1928.0,1399.0,724.0,0.0,6.91,0.1,2020-10-20,2020,10,20,1,Tue
2020-10-21,-6.881339712918661,-11.0,1045,64,0,123.0,2051.0,838.0,994.0,81.0,6.12,0.0,2020-10-21,2020,10,21,2,Wed
2020-10-22,-0.9577015163607342,-9.0,1253,135,1,2234.0,3856.0,2289.0,1273.0,0.0,10.77,0.08,2020-10-22,2020,10,22,3,Thu
2020-10-23,7.881085395051875,-6.0,1253,275,0,2000.0,4025.0,3888.0,8664.0,8.0,21.95,0.0,2020-10-23,2020,10,23,4,Fri
2020-10-24,-6.1855287569573285,-10.0,1078,83,0,320.0,2668.0,762.0,856.0,0.0,7.7,0.0,2020-10-24,2020,10,24,5,Sat
2020-10-25,1.3110204081632653,-6.0,1225,234,33,834.0,2935.0,3868.0,3432.0,0.0,19.1,2.69,2020-10-25,2020,10,25,6,Sun
2020-10-26,4.540633019674936,-6.0,1169,205,13,3185.0,4612.0,2952.0,3511.0,33.0,17.54,1.11,2020-10-26,2020,10,26,0,Mon
2020-10-27,-4.108134920634921,-9.0,1008,103,11,1344.0,2302.0,1012.0,1098.0,0.0,10.22,1.09,2020-10-27,2020,10,27,1,Tue
2020-10-28,-3.9302325581395348,-10.0,989,103,14,1639.0,1962.0,964.0,1399.0,87.0,10.41,1.42,2020-10-28,2020,10,28,2,Wed
2020-10-29,-1.7528684907325685,-8.0,1133,130,5,61.0,3151.0,1688.0,2651.0,8.0,11.47,0.44,2020-10-29,2020,10,29,3,Thu
2020-10-30,-5.070945945945946,-9.0,1184,97,1,241.0,2454.0,1092.0,893.0,103.0,8.19,0.08,2020-10-30,2020,10,30,4,Fri
2020-10-31,-7.888888888888889,-12.0,936,54,0,0.0,1613.0,534.0,1006.0,0.0,5.77,0.0,2020-10-31,2020,10,31,5,Sat
2020-11-01,-4.320063694267516,-9.0,1256,103,4,248.0,3697.0,1024.0,1081.0,0.0,8.2,0.32,2020-11-01,2020,11,1,6,Sun
2020-11-02,-5.478114478114478,-10.0,1188,80,3,57.0,3944.0,807.0,710.0,11.0,6.73,0.25,2020-11-02,2020,11,2,0,Mon
2020-11-03,-10.473969631236443,-13.0,922,38,1,68.0,1125.0,387.0,256.0,0.0,4.12,0.11,2020-11-03,2020,11,3,1,Tue
2020-11-04,-9.621319796954316,-13.0,985,39,0,0.0,2513.0,255.0,1122.0,48.0,3.96,0.0,2020-11-04,2020,11,4,2,Wed
2020-11-05,-8.584070796460177,-12.0,1243,74,3,85.0,2153.0,867.0,1606.0,36.0,5.95,0.24,2020-11-05,2020,11,5,3,Thu
2020-11-06,-9.766745468873129,-12.0,1269,65,1,0.0,1375.0,1042.0,314.0,28.0,5.12,0.08,2020-11-06,2020,11,6,4,Fri
2020-11-07,-9.589767441860465,-12.0,1075,52,0,40.0,1622.0,640.0,1254.0,14.0,4.84,0.0,2020-11-07,2020,11,7,5,Sat
2020-11-08,-4.748309541697972,-10.0,1331,127,13,723.0,2986.0,1061.0,3265.0,0.0,9.54,0.98,2020-11-08,2020,11,8,6,Sun
2020-11-09,-4.806870229007633,-11.0,1310,120,8,372.0,3004.0,1295.0,3590.0,29.0,9.16,0.61,2020-11-09,2020,11,9,0,Mon
2020-11-10,-6.368310598111227,-11.0,953,75,2,518.0,1762.0,1393.0,716.0,0.0,7.87,0.21,2020-11-10,2020,11,10,1,Tue
2020-11-11,-7.065155807365439,-11.0,1059,90,16,312.0,1959.0,841.0,1000.0,30.0,8.5,1.51,2020-11-11,2020,11,11,2,Wed
2020-11-12,-2.2359635811836114,-9.0,1318,172,4,688.0,2636.0,2422.0,3219.0,78.0,13.05,0.3,2020-11-12,2020,11,12,3,Thu
2020-11-13,-5.870525514089871,-10.0,1313,100,4,400.0,2690.0,1068.0,1430.0,0.0,7.62,0.3,2020-11-13,2020,11,13,4,Fri
2020-11-14,-6.965604026845638,-11.0,1192,86,3,49.0,2317.0,1230.0,835.0,11.0,7.21,0.25,2020-11-14,2020,11,14,5,Sat
2020-11-15,-4.173529411764706,-9.0,1360,127,3,789.0,2409.0,1617.0,1434.0,35.0,9.34,0.22,2020-11-15,2020,11,15,6,Sun
2020-11-16,-7.795690343176377,-12.0,1253,64,1,180.0,2689.0,576.0,1029.0,10.0,5.11,0.08,2020-11-16,2020,11,16,0,Mon
2020-11-17,-9.39121756487026,-11.0,1002,43,1,275.0,899.0,406.0,526.0,0.0,4.29,0.1,2020-11-17,2020,11,17,1,Tue
2020-11-18,-9.418367346938776,-11.0,1078,45,4,82.0,1573.0,240.0,455.0,18.0,4.17,0.37,2020-11-18,2020,11,18,2,Wed
2020-11-19,-7.2930664760543245,-11.0,1399,84,3,45.0,3563.0,748.0,888.0,14.0,6.0,0.21,2020-11-19,2020,11,19,3,Thu
2020-11-20,-8.070381231671554,-11.0,1364,82,4,46.0,2418.0,702.0,948.0,6.0,6.01,0.29,2020-11-20,2020,11,20,4,Fri
2020-11-21,-8.599568655643422,-12.0,1391,78,2,125.0,2180.0,510.0,1188.0,23.0,5.61,0.14,2020-11-21,2020,11,21,5,Sat
2020-11-22,-5.049418604651163,-10.0,1376,115,7,150.0,4058.0,1415.0,1187.0,0.0,8.36,0.51,2020-11-22,2020,11,22,6,Sun
2020-11-23,-7.258190327613105,-11.0,1282,92,4,267.0,3085.0,1026.0,595.0,0.0,7.18,0.31,2020-11-23,2020,11,23,0,Mon
2020-11-24,-0.6966292134831461,-9.0,1424,204,13,1491.0,5118.0,2099.0,3147.0,0.0,14.33,0.91,2020-11-24,2020,11,24,1,Tue
2020-11-25,-6.881209503239741,-10.0,1389,110,14,198.0,1992.0,677.0,1476.0,30.0,7.92,1.01,2020-11-25,2020,11,25,2,Wed
2020-11-26,-11.883134130146082,-15.0,753,69,38,0.0,1592.0,225.0,16.0,20.0,9.16,5.05,2020-11-26,2020,11,26,3,Thu
2020-11-27,-10.583187390542907,-13.0,1142,68,21,77.0,1581.0,334.0,534.0,0.0,5.95,1.84,2020-11-27,2020,11,27,4,Fri
2020-11-28,-8.758811333794057,-12.0,1447,92,8,21.0,1865.0,805.0,1639.0,0.0,6.36,0.55,2020-11-28,2020,11,28,5,Sat
2020-11-29,-5.3920676202860855,-10.0,1538,112,3,149.0,3490.0,1236.0,2664.0,0.0,7.28,0.2,2020-11-29,2020,11,29,6,Sun
2020-11-30,0.6694158075601374,-7.0,1455,242,15,1412.0,4228.0,4504.0,2626.0,1.0,16.63,1.03,2020-11-30,2020,11,30,0,Mon
2020-12-01,-1.5919790758500436,-9.0,1147,150,17,168.0,3498.0,3064.0,2627.0,4.0,13.08,1.48,2020-12-01,2020,12,1,1,Tue
2020-12-02,-7.373305526590198,-10.0,959,61,1,35.0,1818.0,640.0,747.0,17.0,6.36,0.1,2020-12-02,2020,12,2,2,Wed
2020-12-03,-6.551292090837902,-10.0,1277,90,5,18.0,3036.0,1238.0,804.0,0.0,7.05,0.39,2020-12-03,2020,12,3,3,Thu
2020-12-04,-6.046128500823723,-11.0,1214,70,4,337.0,4229.0,831.0,818.0,0.0,5.77,0.33,2020-12-04,2020,12,4,4,Fri
2020-12-05,-7.829388560157791,-12.0,1014,72,8,443.0,2512.0,676.0,997.0,0.0,7.1,0.79,2020-12-05,2020,12,5,5,Sat
2020-12-06,-7.159836065573771,-10.0,1220,105,7,106.0,2893.0,1177.0,951.0,0.0,8.61,0.57,2020-12-06,2020,12,6,6,Sun
2020-12-07,-7.697368421052632,-11.0,1216,85,8,307.0,2448.0,988.0,1261.0,18.0,6.99,0.66,2020-12-07,2020,12,7,0,Mon
2020-12-08,-10.952433628318584,-13.0,904,39,2,0.0,1665.0,444.0,427.0,0.0,4.31,0.22,2020-12-08,2020,12,8,1,Tue
2020-12-09,-8.72210953346856,-12.0,986,50,1,18.0,2716.0,515.0,506.0,21.0,5.07,0.1,2020-12-09,2020,12,9,2,Wed
2020-12-10,-7.838931955211025,-11.0,1161,75,4,0.0,2205.0,653.0,706.0,7.0,6.46,0.34,2020-12-10,2020,12,10,3,Thu
2020-12-11,-5.315165876777251,-8.5,1266,116,5,81.0,1934.0,1300.0,1312.0,37.0,9.16,0.39,2020-12-11,2020,12,11,4,Fri
2020-12-12,-3.2576808721506443,-10.0,1009,95,8,212.0,3519.0,2068.0,592.0,9.0,9.42,0.79,2020-12-12,2020,12,12,5,Sat
2020-12-13,1.1764227642276424,-7.0,1230,198,6,697.0,4618.0,3298.0,2093.0,17.0,16.1,0.49,2020-12-13,2020,12,13,6,Sun
2020-12-14,-3.25,-9.0,1232,103,5,225.0,4863.0,1148.0,1348.0,0.0,8.36,0.41,2020-12-14,2020,12,14,0,Mon
2020-12-15,-6.330148619957537,-10.0,942,61,1,31.0,2636.0,673.0,293.0,15.0,6.48,0.11,2020-12-15,2020,12,15,1,Tue
2020-12-16,2.5147637795275593,-6.0,1016,216,56,2301.0,3923.0,2580.0,995.0,25.0,21.26,5.51,2020-12-16,2020,12,16,2,Wed
2020-12-17,5.8881839809674865,-5.0,1261,298,83,3252.0,5056.0,4361.0,3184.0,0.0,23.63,6.58,2020-12-17,2020,12,17,3,Thu
2020-12-18,-1.7525252525252526,-7.0,1386,166,6,414.0,3499.0,1879.0,2146.0,0.0,11.98,0.43,2020-12-18,2020,12,18,4,Fri
2020-12-19,1.3369330453563715,-6.0,1389,209,3,290.0,4623.0,2481.0,3877.0,52.0,15.05,0.22,2020-12-19,2020,12,19,5,Sat
2020-12-20,-3.9004237288135593,-9.0,1416,141,4,428.0,4569.0,1609.0,1276.0,10.0,9.96,0.28,2020-12-20,2020,12,20,6,Sun
2020-12-21,-2.920923722883135,-9.0,1429,175,10,540.0,5513.0,2410.0,1394.0,18.0,12.25,0.7,2020-12-21,2020,12,21,0,Mon
2020-12-22,-1.0212464589235128,-9.0,1412,147,0,1293.0,7492.0,1592.0,1333.0,4.0,10.41,0.0,2020-12-22,2020,12,22,1,Tue
2020-12-23,-0.153468815697267,-6.0,1427,262,54,387.0,4525.0,2275.0,3001.0,0.0,18.36,3.78,2020-12-23,2020,12,23,2,Wed
2020-12-24,-0.055449330783938815,-6.0,1046,161,8,363.0,3670.0,2094.0,2686.0,0.0,15.39,0.76,2020-12-24,2020,12,24,3,Thu
2020-12-25,-2.5695364238410594,-11.0,906,117,18,45.0,4306.0,2685.0,1191.0,0.0,12.91,1.99,2020-12-25,2020,12,25,4,Fri
2020-12-26,2.188949522510232,-6.0,1466,259,10,586.0,5911.0,3619.0,4425.0,20.0,17.67,0.68,2020-12-26,2020,12,26,5,Sat
2020-12-27,3.9066852367688023,-6.0,1436,249,4,1343.0,6609.0,3476.0,4721.0,36.0,17.34,0.28,2020-12-27,2020,12,27,6,Sun
2020-12-28,1.7387453874538745,-7.0,1355,186,2,1658.0,5896.0,1632.0,4277.0,72.0,13.73,0.15,2020-12-28,2020,12,28,0,Mon
2020-12-29,0.8933132982719759,-7.0,1331,230,32,1363.0,4653.0,2236.0,3377.0,0.0,17.28,2.4,2020-12-29,2020,12,29,1,Tue
2020-12-30,9.059037900874635,-5.0,1372,324,20,710.0,6538.0,6426.0,7860.0,20.0,23.62,1.46,2020-12-30,2020,12,30,2,Wed
2020-12-31,-0.08844221105527639,-8.0,995,142,12,217.0,4665.0,1130.0,2529.0,0.0,14.27,1.21,2020-12-31,2020,12,31,3,Thu
2021-01-01,1.8092691622103387,-8.0,1122,199,44,1150.0,5905.0,2311.0,2530.0,0.0,17.74,3.92,2021-01-01,2021,1,1,4,Fri
2021-01-02,2.2100488485694347,-5.0,1433,236,9,303.0,6888.0,1921.0,4530.0,102.0,16.47,0.63,2021-01-02,2021,1,2,5,Sat
2021-01-03,7.899540380827315,-3.0,1523,333,9,1332.0,9698.0,2863.0,7579.0,50.0,21.86,0.59,2021-01-03,2021,1,3,6,Sun
2021-01-04,5.882763433356595,-8.0,1433,255,24,1174.0,5337.0,8873.0,6050.0,10.0,17.79,1.67,2021-01-04,2021,1,4,0,Mon
2021-01-05,-9.27921498661909,-12.0,1121,60,10,1064.0,1355.0,455.0,443.0,0.0,5.35,0.89,2021-01-05,2021,1,5,1,Tue
2021-01-06,-9.22181146025878,-13.0,1082,79,0,416.0,1109.0,1434.0,1131.0,0.0,7.3,0.0,2021-01-06,2021,1,6,2,Wed
2021-01-07,-8.875856816450876,-13.0,1313,65,2,1108.0,1578.0,373.0,2215.0,79.0,4.95,0.15,2021-01-07,2021,1,7,3,Thu
2021-01-08,-2.1011146496815285,-12.0,1256,148,8,1713.0,3179.0,2464.0,5334.0,3.0,11.78,0.64,2021-01-08,2021,1,8,4,Fri
2021-01-09,-8.189655172413794,-13.0,1044,75,2,937.0,3352.0,538.0,940.0,0.0,7.18,0.19,2021-01-09,2021,1,9,5,Sat
2021-01-10,-4.346872461413485,-10.0,1231,199,46,159.0,2938.0,2497.0,1942.0,22.0,16.17,3.74,2021-01-10,2021,1,10,6,Sun
2021-01-11,-8.460213289581624,-13.0,1219,82,6,978.0,2388.0,809.0,1530.0,109.0,6.73,0.49,2021-01-11,2021,1,11,0,Mon
2021-01-12,-12.32095238095238,-14.0,1050,44,2,24.0,546.0,412.0,753.0,0.0,4.19,0.19,2021-01-12,2021,1,12,1,Tue
2021-01-13,-3.1714818266542406,-13.0,1073,121,3,51.0,3078.0,5582.0,1885.0,29.0,11.28,0.28,2021-01-13,2021,1,13,2,Wed
2021-01-14,-9.832067510548523,-13.0,1185,64,6,1070.0,1437.0,588.0,1048.0,0.0,5.4,0.51,2021-01-14,2021,1,14,3,Thu
2021-01-15,-3.5789473684210527,-11.0,1273,126,5,1593.0,4112.0,2034.0,1920.0,8.0,9.9,0.39,2021-01-15,2021,1,15,4,Fri
2021-01-16,-10.360655737704919,-13.0,1037,62,2,173.0,1559.0,552.0,927.0,0.0,5.98,0.19,2021-01-16,2021,1,16,5,Sat
2021-01-17,-7.2125,-11.0,1200,113,4,140.0,2580.0,1687.0,1197.0,24.0,9.42,0.33,2021-01-17,2021,1,17,6,Sun
2021-01-18,-7.328847771236333,-12.0,1189,67,2,548.0,4010.0,641.0,700.0,10.0,5.63,0.17,2021-01-18,2021,1,18,0,Mon
2021-01-19,-9.52444870565676,-14.0,1043,65,3,1061.0,2110.0,504.0,554.0,0.0,6.23,0.29,2021-01-19,2021,1,19,1,Tue
2021-01-20,-11.247383444338725,-14.0,1051,53,2,73.0,1375.0,719.0,644.0,11.0,5.04,0.19,2021-01-20,2021,1,20,2,Wed
2021-01-21,-12.536290322580646,-15.0,1240,52,5,72.0,907.0,481.0,358.0,48.0,4.19,0.4,2021-01-21,2021,1,21,3,Thu
2021-01-22,-8.803827751196172,-14.0,1254,78,5,123.0,3760.0,1097.0,1072.0,92.0,6.22,0.4,2021-01-22,2021,1,22,4,Fri
2021-01-23,-7.211167512690356,-12.0,985,85,2,143.0,2523.0,1347.0,1306.0,0.0,8.63,0.2,2021-01-23,2021,1,23,5,Sat
2021-01-24,-4.293785310734464,-11.0,1239,168,9,541.0,2735.0,3190.0,1450.0,8.0,13.56,0.73,2021-01-24,2021,1,24,6,Sun
2021-01-25,-6.250639386189258,-12.0,1173,119,15,1794.0,2550.0,1327.0,801.0,0.0,10.14,1.28,2021-01-25,2021,1,25,0,Mon
2021-01-26,-4.780808080808081,-11.0,990,121,12,752.0,3036.0,1853.0,607.0,11.0,12.22,1.21,2021-01-26,2021,1,26,1,Tue
2021-01-27,-7.761265580057526,-11.0,1043,80,4,297.0,2104.0,984.0,694.0,0.0,7.67,0.38,2021-01-27,2021,1,27,2,Wed
2021-01-28,-5.2343619683069225,-12.0,1199,134,39,154.0,5060.0,1102.0,1375.0,0.0,11.18,3.25,2021-01-28,2021,1,28,3,Thu
2021-01-29,-6.028641571194763,-12.0,1222,115,4,848.0,3376.0,1933.0,1501.0,0.0,9.41,0.33,2021-01-29,2021,1,29,4,Fri
2021-01-30,-0.8722772277227723,-12.0,1010,138,26,3011.0,2603.0,3194.0,2451.0,0.0,13.66,2.57,2021-01-30,2021,1,30,5,Sat
2021-01-31,3.8553820870994246,-8.0,1217,295,88,1537.0,4715.0,5322.0,4017.0,99.0,24.24,7.23,2021-01-31,2021,1,31,6,Sun
2021-02-01,-3.1082802547770703,-12.0,1099,233,138,4746.0,2358.0,1909.0,960.0,0.0,21.2,12.56,2021-02-01,2021,2,1,0,Mon
2021-02-02,-8.451206715634838,-12.0,953,111,44,307.0,1839.0,1631.0,287.0,0.0,11.65,4.62,2021-02-02,2021,2,2,1,Tue
2021-02-03,-9.459701492537313,-13.0,1005,79,6,26.0,2185.0,864.0,600.0,25.0,7.86,0.6,2021-02-03,2021,2,3,2,Wed
2021-02-04,-2.4713940370668817,-11.0,1241,159,34,3189.0,3011.0,2487.0,2201.0,48.0,12.81,2.74,2021-02-04,2021,2,4,3,Thu
2021-02-05,-5.067406819984139,-11.0,1261,111,10,1729.0,3116.0,767.0,2133.0,2.0,8.8,0.79,2021-02-05,2021,2,5,4,Fri
2021-02-06,-5.090573012939002,-12.0,1082,107,4,1857.0,2498.0,1380.0,1187.0,60.0,9.89,0.37,2021-02-06,2021,2,6,5,Sat
2021-02-07,1.8120035304501323,-10.0,1133,168,19,2532.0,6100.0,2744.0,1600.0,0.0,14.83,1.68,2021-02-07,2021,2,7,6,Sun
2021-02-08,-3.417004048582996,-10.0,1235,158,6,1270.0,2357.0,2569.0,2212.0,18.0,12.79,0.49,2021-02-08,2021,2,8,0,Mon
2021-02-09,-5.185147507629705,-13.0,983,105,6,1324.0,3340.0,1463.0,512.0,0.0,10.68,0.61,2021-02-09,2021,2,9,1,Tue
2021-02-10,-1.0801564027370478,-11.0,1023,132,7,3708.0,2819.0,2224.0,872.0,0.0,12.9,0.68,2021-02-10,2021,2,10,2,Wed
2021-02-11,8.45748987854251,-3.0,1235,362,35,1310.0,5104.0,5185.0,6320.0,3.0,29.31,2.83,2021-02-11,2021,2,11,3,Thu
2021-02-12,4.945925925925926,-5.0,1350,282,28,2337.0,5246.0,3811.0,4649.0,55.0,20.89,2.07,2021-02-12,2021,2,12,4,Fri
